10052789at2759	1288291_0:000160
10052789at2759	1288291_0:000174
10052789at2759	1288291_0:000204
10052789at2759	1288291_0:00020b
10052789at2759	1288291_0:000246
10052789at2759	1288291_0:000247
10052789at2759	1288291_0:000265
10052789at2759	1288291_0:0002a7
10052789at2759	1288291_0:0002e2
10052789at2759	1288291_0:00037f
10052789at2759	1288291_0:000394
10052789at2759	1288291_0:0003c0
10052789at2759	1288291_0:0003e9
10052789at2759	1288291_0:00041a
10052789at2759	1288291_0:00042e
10052789at2759	1288291_0:000444
10052789at2759	1288291_0:000466
10052789at2759	1288291_0:0004b8
10052789at2759	1288291_0:0004bc
10052789at2759	1288291_0:000505
10052789at2759	1288291_0:00050d
10052789at2759	1288291_0:000599
10052789at2759	1288291_0:0005a1
10052789at2759	1288291_0:0005e0
10052789at2759	1288291_0:0005e9
10052789at2759	1288291_0:000679
10052789at2759	1288291_0:00071f
10052789at2759	1288291_0:0007b0
10052789at2759	1288291_0:0007fd
10052789at2759	1288291_0:000835
10052789at2759	1288291_0:00091b
10052789at2759	1288291_0:00097b
10052789at2759	1288291_0:0009a6
10052789at2759	1288291_0:0009a8
10052789at2759	1288291_0:0009ef
10052789at2759	1288291_0:000afa
10052789at2759	1288291_0:000b10
10052789at2759	1288291_0:000b14
10052789at2759	1288291_0:000be7
10052789at2759	1288291_0:000c88
10052789at2759	1288291_0:000c8b
10052789at2759	1288291_0:000cae
10052789at2759	1288291_0:000cec
10052789at2759	1288291_0:000d2c
10052789at2759	1288291_0:000d76
10052789at2759	1288291_0:000dbf
10052789at2759	1288291_0:000de4
100533at4751	1354746_0:0004da
100533at4751	1485682_0:0005c4
100534at4751	1288291_0:000a20
100534at4751	1354746_0:0001a7
10053569at2759	1485682_0:0000f0
100536at4751	1354746_0:000039
100536at4751	1485682_0:000a5c
100557at4751	1288291_0:00000d
100557at4751	1354746_0:0006ec
100557at4751	1485682_0:000633
100567at4751	1354746_0:00004b
10056816at2759	1288291_0:0006a1
10056816at2759	1354746_0:0005c4
10056816at2759	1485682_0:00075f
10056939at2759	1288291_0:0000d4
10056939at2759	1288291_0:00091d
10056939at2759	1288291_0:000ae8
10056939at2759	1354746_0:0003ae
10056939at2759	1354746_0:0003b5
10056939at2759	1485682_0:000232
10056949at2759	1485682_0:00043f
10056949at2759	1485682_0:000c7e
100571at4751	1288291_0:000988
10057496at2759	1485682_0:00081a
10059875at2759	1485682_0:000562
10059875at2759	1485682_0:00056d
10059at4751	1485682_0:000c8e
10059at6029	1354746_0:00014f
1005at6029	1288291_0:000395
1005at6029	1354746_0:00020f
10060243at2759	1485682_0:00069c
10060449at2759	1288291_0:0000f8
10060449at2759	1354746_0:00037a
10060449at2759	1485682_0:0006b5
10060449at2759	1485682_0:000913
10060499at2759	1288291_0:000940
10060499at2759	1354746_0:0001ad
10060499at2759	1354746_0:0006df
10060499at2759	1485682_0:0004b8
10060499at2759	1485682_0:0005bf
100609at4751	1288291_0:000a6a
100615at4751	1288291_0:000093
100615at4751	1354746_0:00052f
100615at4751	1485682_0:000432
10062329at2759	1288291_0:0004cc
10062329at2759	1288291_0:0005a0
10062329at2759	1288291_0:000710
10062329at2759	1288291_0:0007fe
10062329at2759	1288291_0:000830
10062329at2759	1288291_0:000c3a
10062329at2759	1288291_0:000cad
10062329at2759	1288291_0:000dac
100624at4751	1288291_0:000511
100624at4751	1288291_0:000516
100624at4751	1288291_0:000976
100624at4751	1354746_0:00046b
100624at4751	1485682_0:000161
100629at4751	1288291_0:00036f
100632at4751	1288291_0:000b7e
10063at6029	1288291_0:00005d
10063at6029	1485682_0:00035b
100644at4751	1288291_0:0001c0
100644at4751	1354746_0:0003b4
100644at4751	1485682_0:00027f
100644at4751	1485682_0:000519
100644at4751	1485682_0:0006a9
100644at4751	1485682_0:0008ff
100644at4751	1485682_0:000901
100644at4751	1485682_0:000c4d
10064708at2759	1288291_0:0007e5
10064708at2759	1485682_0:0004ba
10064731at2759	1288291_0:000c2b
10064at6029	1288291_0:0002e0
10064at6029	1288291_0:000a68
100651at4751	1288291_0:0001b5
100651at4751	1354746_0:0003da
100651at4751	1485682_0:000090
10065at6029	1288291_0:00074a
10065at6029	1354746_0:000288
10067343at2759	1485682_0:00004f
10067394at2759	1485682_0:0001a2
100673at4751	1288291_0:000476
100673at4751	1288291_0:000480
100673at4751	1354746_0:0001c7
100673at4751	1485682_0:000050
10067491at2759	1288291_0:000880
10067491at2759	1354746_0:00032f
10067491at2759	1485682_0:00090d
100680at4751	1288291_0:000848
100680at4751	1288291_0:000860
100680at4751	1354746_0:0001f7
100680at4751	1354746_0:0006a5
100680at4751	1485682_0:000814
10068428at2759	1288291_0:0004fd
100685at4751	1354746_0:000108
10069295at2759	1485682_0:000bb5
10069473at2759	1288291_0:000714
10069473at2759	1354746_0:000026
100697at4751	1288291_0:0008cd
100697at4751	1354746_0:0000c3
100703at4751	1354746_0:000274
100704at4751	1288291_0:000083
100704at4751	1288291_0:000204
100704at4751	1288291_0:00020b
100704at4751	1288291_0:000599
100704at4751	1288291_0:0005e0
100704at4751	1288291_0:000835
100704at4751	1288291_0:00097b
100704at4751	1288291_0:0009ef
100704at4751	1288291_0:000b10
100704at4751	1288291_0:000b14
100704at4751	1288291_0:000cae
10070851at2759	1485682_0:000a02
10071849at2759	1485682_0:00035c
100719at4751	1288291_0:000c65
100719at4751	1354746_0:00036f
10072614at2759	1288291_0:0000ab
10072614at2759	1354746_0:000525
10072614at2759	1485682_0:0005b4
100726at4751	1288291_0:000935
100726at4751	1354746_0:00042e
100726at4751	1485682_0:00093a
100740at4751	1288291_0:000d14
100740at4751	1354746_0:00054c
100741at4751	1288291_0:0002e3
100742at4751	1288291_0:000d74
100752at4751	1354746_0:00060a
100753at4751	1354746_0:0004f2
100763at4751	1288291_0:0003b7
100763at4751	1354746_0:0000b9
100763at4751	1485682_0:00038c
100765at4751	1485682_0:000a2e
100768at4751	1288291_0:000d04
100768at4751	1354746_0:00018f
100775at4751	1354746_0:0006f5
100778at4751	1288291_0:000847
100778at4751	1288291_0:000849
10077at6029	1288291_0:0004bb
10077at6029	1354746_0:0000d0
10077at6029	1485682_0:000028
100780at4751	1288291_0:0002cf
100780at4751	1288291_0:00038f
100780at4751	1288291_0:00067f
100780at4751	1288291_0:0006c5
100780at4751	1288291_0:00076d
100780at4751	1288291_0:0008bb
100780at4751	1288291_0:000a25
100780at4751	1288291_0:000afc
100780at4751	1288291_0:000b43
100780at4751	1288291_0:000d29
100780at4751	1288291_0:000ddd
100780at4751	1288291_0:000e09
100793at4751	1354746_0:0002e5
100802at4751	1288291_0:0009a3
100805at4751	1288291_0:000904
100805at4751	1354746_0:0001d9
100805at4751	1485682_0:000c5b
100807at4751	1485682_0:0005c6
100808at4751	1354746_0:0000b3
10080at6029	1288291_0:000361
10080at6029	1288291_0:000c55
10080at6029	1354746_0:000499
10080at6029	1485682_0:000bde
100810at4751	1288291_0:000975
100810at4751	1288291_0:000adc
100810at4751	1354746_0:000354
100810at4751	1354746_0:00036a
100810at4751	1354746_0:0005bc
100820at4751	1288291_0:000178
100820at4751	1354746_0:000388
100824at4751	1354746_0:000472
100826at4751	1288291_0:000dc9
100826at4751	1354746_0:000461
100826at4751	1485682_0:000470
100826at4751	1485682_0:000482
100832at4751	1288291_0:0006f3
100832at4751	1354746_0:000491
100832at4751	1485682_0:000720
100833at4751	1288291_0:0004da
100833at4751	1354746_0:000441
100833at4751	1485682_0:000200
100836at4751	1354746_0:0006dd
100836at4751	1485682_0:0008ac
100851at4751	1288291_0:000c62
100851at4751	1354746_0:000171
100851at4751	1485682_0:000b0e
10085at6029	1288291_0:00037a
100861at4751	1288291_0:000133
100861at4751	1354746_0:00002e
100863at4751	1354746_0:000420
100864at4751	1485682_0:0009b5
100870at4751	1288291_0:000493
100887at4751	1485682_0:000c87
100889at4751	1288291_0:0007aa
100906at4751	1288291_0:000911
100906at4751	1354746_0:0002b1
100906at4751	1485682_0:000b1e
100911at4751	1288291_0:000968
100911at4751	1485682_0:00025b
100911at4751	1485682_0:00074e
100911at4751	1485682_0:000a87
100912at4751	1354746_0:000446
100915at4751	1288291_0:000a94
100915at4751	1288291_0:000a9c
100915at4751	1354746_0:00066e
100919at4751	1288291_0:000bb8
100919at4751	1485682_0:000b7a
100927at4751	1354746_0:0003ed
10092at6029	1288291_0:00080a
10092at6029	1354746_0:00000d
10092at6029	1485682_0:000263
100941at4751	1354746_0:0002bc
100952at4751	1288291_0:00055d
100952at4751	1354746_0:00044b
100954at4751	1288291_0:000c9f
100954at4751	1354746_0:0004b8
10095at6029	1354746_0:000079
100963at4751	1288291_0:0008e1
100963at4751	1354746_0:000353
100964at4751	1288291_0:00017f
100964at4751	1354746_0:000396
100964at4751	1485682_0:000447
100965at4751	1288291_0:00080e
100965at4751	1354746_0:000334
100972at4751	1288291_0:0009b3
100972at4751	1288291_0:000da4
100987at4751	1288291_0:000780
100988at4751	1288291_0:000a69
10098at6029	1288291_0:000bf8
10098at6029	1354746_0:000596
10098at6029	1485682_0:000087
100at6029	1288291_0:00014e
101005at4751	1288291_0:000c6a
101005at4751	1354746_0:0005f4
101008at4751	1288291_0:000550
101008at4751	1354746_0:000075
101010at4751	1288291_0:000cc2
101010at4751	1288291_0:000ded
101010at4751	1354746_0:0000b7
101010at4751	1485682_0:00054e
101011at4751	1288291_0:000549
101011at4751	1354746_0:000066
101023at4751	1485682_0:0009cf
101053at4751	1354746_0:00003e
101055at4751	1288291_0:0004c4
101055at4751	1354746_0:000253
101055at4751	1485682_0:0009bc
101057at4751	1288291_0:0002f8
101059at4751	1354746_0:000417
10106at6029	1485682_0:0009d4
101090at4751	1288291_0:0004f9
101090at4751	1354746_0:0002a2
101090at4751	1485682_0:000aaf
101098at4751	1288291_0:000954
101098at4751	1354746_0:000157
101098at4751	1485682_0:000016
101107at4751	1354746_0:00053b
101140at4751	1354746_0:0002b6
101147at4751	1288291_0:0002ee
101147at4751	1354746_0:000261
101158at4751	1288291_0:000858
101158at4751	1354746_0:0000d6
101158at4751	1354746_0:000568
101158at4751	1485682_0:000544
10115at6029	1354746_0:000511
101165at4751	1288291_0:00041e
101165at4751	1354746_0:0006b0
101165at4751	1485682_0:000b21
101187at4751	1288291_0:0006ce
101187at4751	1288291_0:000905
101187at4751	1288291_0:00090e
101187at4751	1288291_0:000ac3
101188at4751	1288291_0:00039a
101188at4751	1354746_0:00022d
101191at4751	1354746_0:0001f9
101194at4751	1288291_0:000a77
101194at4751	1288291_0:000d5d
101220at4751	1288291_0:000374
101247at4751	1354746_0:0006ca
10124at6029	1354746_0:000579
101258at4751	1354746_0:000255
101260at4751	1354746_0:0001b7
101263at4751	1354746_0:0000ea
101307at4751	1354746_0:000585
101311at4751	1485682_0:00020e
10131at6029	1354746_0:000584
10131at6029	1485682_0:000971
101334at4751	1288291_0:000aac
10133at6029	1354746_0:000248
101340at4751	1354746_0:0003a3
101343at4751	1288291_0:000b6e
101343at4751	1354746_0:00055d
101343at4751	1485682_0:0009b3
101352at4751	1288291_0:0001cf
101377at4751	1288291_0:00061d
101377at4751	1288291_0:0009f0
101378at4751	1288291_0:0006d1
101378at4751	1288291_0:000958
10137at6029	1288291_0:000db0
101381at4751	1485682_0:00053f
101382at4751	1288291_0:0008ea
101382at4751	1354746_0:0005b1
101382at4751	1485682_0:000373
101388at4751	1288291_0:0000a0
101388at4751	1354746_0:000698
101388at4751	1485682_0:0007c6
101395at4751	1288291_0:000425
1013at6029	1485682_0:00041d
101409at4751	1288291_0:0008c2
101409at4751	1354746_0:0004d1
101409at4751	1485682_0:00001b
101411at4751	1288291_0:0000e3
101411at4751	1354746_0:00038f
101411at4751	1485682_0:0006cb
101412at4751	1354746_0:0000c0
101429at4751	1288291_0:0002d6
101429at4751	1354746_0:00010f
101429at4751	1485682_0:000c30
101435at4751	1288291_0:000232
101435at4751	1354746_0:000018
101442at4751	1288291_0:00089f
101442at4751	1485682_0:000cc1
10144at6029	1288291_0:0000d9
10144at6029	1354746_0:0002b4
10144at6029	1485682_0:0005c8
10144at6029	1485682_0:000b51
101455at4751	1288291_0:0008b0
101462at4751	1354746_0:00004f
10147at6029	1288291_0:00040e
10148at6029	1354746_0:0004f3
10148at6029	1485682_0:000a19
101496at4751	1288291_0:0001f1
101496at4751	1288291_0:000ca2
10149at6029	1288291_0:0001a3
10149at6029	1354746_0:00008f
101502at4751	1354746_0:00034d
101520at4751	1288291_0:000321
101520at4751	1354746_0:000134
101520at4751	1485682_0:0004b4
101521at4751	1288291_0:000081
101522at4751	1288291_0:000c4a
101522at4751	1354746_0:000011
101522at4751	1485682_0:0003ba
101548at4751	1288291_0:000854
101548at4751	1354746_0:000219
101548at4751	1485682_0:000795
101549at4751	1288291_0:000013
10154at6029	1354746_0:0005ac
101552at4751	1354746_0:000390
10155at6029	1485682_0:000ad8
101567at4751	1354746_0:000492
101569at4751	1354746_0:0004fd
10156at6029	1288291_0:0006c9
10156at6029	1354746_0:000586
10156at6029	1485682_0:000622
101575at4751	1288291_0:000341
101575at4751	1354746_0:000133
101585at4751	1288291_0:0009fd
101585at4751	1354746_0:0002dc
10158at6029	1288291_0:000569
101593at4751	1288291_0:000737
101595at4751	1354746_0:00018c
10159at6029	1288291_0:000071
101620at4751	1288291_0:0004a8
101626at4751	1288291_0:000ddb
101631at4751	1288291_0:0001ef
101631at4751	1288291_0:00046d
101653at4751	1288291_0:000aa1
101653at4751	1354746_0:000368
101653at4751	1485682_0:000048
101674at4751	1288291_0:000323
101674at4751	1354746_0:000488
101674at4751	1485682_0:000ac7
101675at4751	1288291_0:000a67
101676at4751	1288291_0:000304
101676at4751	1288291_0:000c53
101677at4751	1354746_0:000319
101677at4751	1485682_0:000b9e
101685at4751	1354746_0:0005cc
101688at4751	1288291_0:0005d5
101688at4751	1288291_0:000ad7
101688at4751	1288291_0:000b3c
101690at4751	1354746_0:000501
101697at4751	1288291_0:00044a
101697at4751	1354746_0:0000fd
101697at4751	1485682_0:000cb4
10169at6029	1288291_0:00085e
10169at6029	1354746_0:0006da
10169at6029	1485682_0:0007cb
101705at4751	1354746_0:0003c4
10170at6029	1354746_0:00001b
101712at4751	1354746_0:0006e9
101720at4751	1288291_0:000381
101720at4751	1354746_0:000053
101728at4751	1288291_0:000329
101728at4751	1485682_0:0008e7
10172at6029	1288291_0:000243
10172at6029	1288291_0:0009cc
101742at4751	1288291_0:00005a
101742at4751	1354746_0:000684
101742at4751	1485682_0:0006c7
101773at4751	1354746_0:00012a
101785at4751	1288291_0:000691
101785at4751	1354746_0:000440
10178at6029	1288291_0:000216
10178at6029	1288291_0:0006fc
10178at6029	1288291_0:000700
10178at6029	1485682_0:000390
101812at4751	1288291_0:00073c
101812at4751	1354746_0:00054d
101812at4751	1354746_0:0005e0
101812at4751	1485682_0:0006b8
101818at4751	1288291_0:000229
101818at4751	1288291_0:000ce1
10182at6029	1288291_0:00054e
101832at4751	1288291_0:000cd8
10183at6029	1288291_0:00002f
10183at6029	1288291_0:0008d3
10183at6029	1354746_0:000635
10183at6029	1485682_0:000477
10183at6029	1485682_0:000c27
101857at4751	1354746_0:00065c
101857at4751	1485682_0:000723
101867at4751	1485682_0:00043c
101878at4751	1288291_0:000bc4
101879at4751	1288291_0:0004e6
101879at4751	1354746_0:0002de
101890at4751	1354746_0:0003ea
101890at4751	1485682_0:0006a8
101900at4751	1288291_0:0008ed
10190at6029	1354746_0:0001b0
10190at6029	1485682_0:0002c3
101915at4751	1354746_0:000474
101919at4751	1288291_0:00078b
101919at4751	1354746_0:0000f1
101929at4751	1288291_0:00078d
101932at4751	1288291_0:0002bc
101932at4751	1288291_0:000b6d
101938at4751	1354746_0:0005f3
10193at6029	1354746_0:000473
101943at4751	1288291_0:000393
101943at4751	1288291_0:00039c
101943at4751	1288291_0:00090c
101943at4751	1288291_0:00090d
10194at6029	1288291_0:000828
10194at6029	1354746_0:0000c6
10194at6029	1485682_0:000c94
101956at4751	1288291_0:000544
101956at4751	1288291_0:0009e9
101961at4751	1288291_0:00037c
101961at4751	1354746_0:00003c
101961at4751	1485682_0:000c36
101966at4751	1354746_0:00001c
101969at4751	1288291_0:000b53
101969at4751	1288291_0:000b55
101969at4751	1485682_0:000c4f
101996at4751	1354746_0:0004c9
101996at4751	1485682_0:000619
102002at4751	1485682_0:00056b
10201at6029	1288291_0:000457
102020at4751	1288291_0:000303
102020at4751	1288291_0:00049c
102020at4751	1288291_0:0006c6
102020at4751	1288291_0:0006c7
102020at4751	1288291_0:000dc6
10203at6029	1288291_0:0001a7
10203at6029	1354746_0:000505
102047at4751	1354746_0:0002e4
102047at4751	1485682_0:00090c
102049at4751	1485682_0:000b55
102050at4751	1288291_0:000674
102050at4751	1354746_0:00047c
102050at4751	1485682_0:000cb5
102072at4751	1288291_0:000240
102072at4751	1354746_0:0000da
102076at4751	1288291_0:00011e
102076at4751	1288291_0:000168
102076at4751	1354746_0:000146
10207at6029	1288291_0:000885
10207at6029	1288291_0:000d39
10207at6029	1354746_0:0001b8
10207at6029	1354746_0:000290
10207at6029	1354746_0:00030d
10207at6029	1485682_0:00011a
102085at4751	1288291_0:0008b3
102087at4751	1288291_0:000383
102095at4751	1288291_0:0003ed
102095at4751	1354746_0:0003c5
102095at4751	1485682_0:0005de
102109at4751	1354746_0:00041a
10210at6029	1354746_0:00064e
10210at6029	1485682_0:0001f6
102116at4751	1288291_0:00019a
102116at4751	1354746_0:0002a0
102116at4751	1485682_0:0000c6
10211at6029	1288291_0:0000ec
10211at6029	1354746_0:000431
102122at4751	1354746_0:000580
102126at4751	1354746_0:0005d5
102127at4751	1288291_0:000553
102127at4751	1354746_0:000401
102137at4751	1288291_0:000670
102137at4751	1354746_0:000309
102137at4751	1485682_0:0006af
102142at4751	1288291_0:000ddf
102142at4751	1354746_0:0006d6
102142at4751	1485682_0:000bf9
102166at4751	1288291_0:0003ac
102166at4751	1288291_0:000573
102186at4751	1288291_0:0002fb
102186at4751	1288291_0:000330
102186at4751	1288291_0:000b61
102186at4751	1354746_0:0000c1
102189at4751	1354746_0:0005f2
102204at4751	1288291_0:000d67
102204at4751	1354746_0:00053a
102206at4751	1288291_0:000669
102206at4751	1354746_0:0004ae
102206at4751	1485682_0:000038
102207at4751	1354746_0:0003f5
102213at4751	1288291_0:000153
102213at4751	1288291_0:000d05
102213at4751	1354746_0:0000a1
102213at4751	1354746_0:0006ad
102213at4751	1485682_0:0007be
102213at4751	1485682_0:000bdb
102213at4751	1485682_0:000c0e
102215at4751	1288291_0:000ba2
102215at4751	1354746_0:000712
102215at4751	1485682_0:0009e1
102232at4751	1288291_0:00014d
102250at4751	1485682_0:000c4c
102260at2759	1485682_0:0006d0
102272at4751	1288291_0:000c6d
102272at4751	1354746_0:0003bd
102296at4751	1288291_0:000c25
102296at4751	1354746_0:000567
102296at4751	1485682_0:000086
102296at4751	1485682_0:000547
102303at4751	1288291_0:0000f1
102303at4751	1288291_0:00062a
102303at4751	1288291_0:000696
102303at4751	1288291_0:0006bf
102303at4751	1288291_0:00079a
102303at4751	1354746_0:00037c
102303at4751	1485682_0:000089
102318at4751	1288291_0:0008ae
102319at4751	1288291_0:000420
102319at4751	1288291_0:00042a
102319at4751	1354746_0:0002a3
10231at6029	1288291_0:00057f
10231at6029	1354746_0:000527
10231at6029	1485682_0:00007d
102329at4751	1288291_0:00068f
102329at4751	1354746_0:000142
102329at4751	1485682_0:00018d
102332at4751	1288291_0:000b0f
102332at4751	1485682_0:0008fc
102333at4751	1288291_0:000c7d
102356at4751	1485682_0:000465
102359at4751	1354746_0:000572
10235at6029	1288291_0:0002b5
10235at6029	1354746_0:00039e
102362at4751	1288291_0:000b4b
102362at4751	1288291_0:000b4f
102362at4751	1354746_0:0002c3
102372at4751	1288291_0:000484
102372at4751	1288291_0:000ce6
10237at6029	1288291_0:0002ac
10237at6029	1288291_0:000879
10237at6029	1354746_0:00010d
10237at6029	1485682_0:000c28
102386at4751	1288291_0:000046
102386at4751	1354746_0:0000b2
102386at4751	1485682_0:000142
102390at4751	1354746_0:00013b
102394at4751	1354746_0:00027c
102400at4751	1288291_0:0009bd
102400at4751	1354746_0:00052e
102400at4751	1485682_0:000985
102401at4751	1288291_0:000786
102401at4751	1354746_0:000398
102401at4751	1485682_0:000a3a
10242at6029	1288291_0:0004b2
10242at6029	1354746_0:0004c1
10242at6029	1485682_0:0004aa
102437at4751	1354746_0:000042
